,date,sensor_index,location_type.x,community,latitude,longitude,daily_PM,daily_RH,Smoke
328,1/8/23,140390,1,uptown,41.975258,-87.67274,4.340280899,26.67275281,None
329,1/8/23,109598,0,west town,41.89003,-87.65576,32.60377907,38.3372093,None
330,1/8/23,96079,0,new city,41.81229,-87.66579,18.30381598,49.81597718,None
331,1/8/23,45079,1,NA,42.0225,-87.76374,15.42329624,26.38664812,None
332,1/8/23,124649,0,east side,41.68474,-87.53683,11.59593706,47.54965035,None
333,1/8/23,57579,1,edgewater,41.991753,-87.657234,1.32759388,22.93463143,None
334,1/8/23,140102,0,brighton park,41.82193,-87.69146,16.5342507,58.96008403,None
335,1/8/23,120369,0,NA,41.79734,-87.876686,14.74567185,49.77227723,None
336,1/8/23,94003,0,mckinley park,41.824825,-87.675125,16.98678873,55.83380282,None
337,1/8/23,51933,0,jefferson park,41.981876,-87.7778,25.43002837,51.2,None
338,1/8/23,128349,0,south deering,41.7118,-87.55293,9.385097357,47.09596662,None
339,1/9/23,109598,0,west town,41.89003,-87.65576,34.67536857,46.27399166,None
340,1/9/23,128349,0,south deering,41.7118,-87.55293,19.00327994,51.77994429,None
341,1/9/23,36901,1,loop,41.88437,-87.61652,5.920617111,12.85834502,None
342,1/9/23,137622,1,edgewater,41.998116,-87.65649,3.53443662,13.13380282,None
343,1/9/23,151188,0,near north side,41.897343,-87.62692,36.15178771,49.69273743,None
344,1/9/23,94003,0,mckinley park,41.824825,-87.675125,36.08173398,57.51810585,None
345,1/9/23,150042,0,edgewater,41.998127,-87.65679,39.78364085,62.20704225,None
346,1/9/23,151082,0,rogers park,41.998966,-87.65796,39.22844413,59.7708628,None
347,1/9/23,148029,0,irving park,41.9475,-87.71516,43.00507072,57.06718529,None
348,1/9/23,6546,1,lower west side,41.856613,-87.6818,1.733651685,22.35393258,None
349,1/9/23,96079,0,new city,41.81229,-87.66579,37.13300281,53.33755274,None
350,1/9/23,45359,1,west ridge,41.993645,-87.69304,4.242069444,16.98194444,None
351,1/9/23,96035,0,mckinley park,41.828648,-87.66791,17.56372222,59.95694444,None
352,1/9/23,57579,1,edgewater,41.991753,-87.657234,2.573708333,22.49583333,None
353,1/9/23,124649,0,east side,41.68474,-87.53683,22.42310924,52.24929972,None
354,1/9/23,52011,0,west town,41.911945,-87.66863,16.9159148,47.66340782,None
355,1/9/23,101643,0,north park,41.980278,-87.71708,42.01795549,71.7093185,None
356,1/9/23,140390,1,uptown,41.975258,-87.67274,8.144534075,26.28094576,None
357,1/9/23,120369,0,NA,41.79734,-87.876686,23.20090909,53.06013986,None
358,1/9/23,43955,1,west ridge,41.993675,-87.6932,5.985131944,19.99444444,None
359,1/9/23,133664,1,near south side,41.8595,-87.6205,27.02421089,48.11592179,None
360,1/9/23,124685,0,edgewater,41.991535,-87.6575,2326.648406,53.29090909,None
361,1/9/23,124677,0,edgewater,41.99066,-87.66854,26.46942361,53.64583333,None
362,1/9/23,51933,0,jefferson park,41.981876,-87.7778,37.90421127,56.68873239,None
363,1/9/23,41581,0,near west side,41.861,-87.6632,17.69863636,100,None
364,1/9/23,124679,0,south chicago,41.74125,-87.55403,26.34208683,57.35014006,None
365,1/9/23,56135,0,humboldt park,41.902527,-87.73614,16.26093969,52.66619916,None
366,1/9/23,124715,1,north park,41.980335,-87.71664,4.19025,12.175,None
367,1/9/23,7920,0,south lawndale,41.849483,-87.69537,33.67579354,55.39044944,None
368,1/9/23,124737,0,edgewater,41.994427,-87.66211,22.4544965,53.85734266,None
369,1/9/23,87741,0,west town,41.90011,-87.68288,40.79719409,54.67510549,None
370,1/9/23,8476,0,near south side,41.861206,-87.62989,15.59022727,99.06426332,None
371,1/9/23,4404,0,NA,42.02362,-87.76341,26.6546662,53.96383866,None
372,1/9/23,4395,0,west ridge,41.99568,-87.69189,27.96761204,45.8907563,None
373,1/9/23,124759,1,north park,41.98036,-87.716576,3.383847222,11.60833333,None
374,1/9/23,124513,1,irving park,41.95386,-87.71078,2.531186441,19.96468927,None
375,1/9/23,45079,1,NA,42.0225,-87.76374,3.315,25.47638889,None
376,1/9/23,140102,0,brighton park,41.82193,-87.69146,35.59330748,65.33356841,None
377,1/10/23,150042,0,edgewater,41.998127,-87.65679,32.42416079,63.12411848,None
378,1/10/23,96079,0,new city,41.81229,-87.66579,27.45036313,52.17458101,None
379,1/10/23,140390,1,uptown,41.975258,-87.67274,8.441125,27.83055556,None
380,1/10/23,124715,1,north park,41.980335,-87.71664,3.383551532,15.8091922,None
381,1/10/23,140102,0,brighton park,41.82193,-87.69146,26.42293128,62.50140252,None
382,1/10/23,3499,0,west town,41.892696,-87.68569,25.4365,61.73333333,None
383,1/10/23,52011,0,west town,41.911945,-87.66863,13.42558577,47.37517434,None
384,1/10/23,45359,1,west ridge,41.993645,-87.69304,3.673788301,17.94428969,None
385,1/10/23,124677,0,edgewater,41.99066,-87.66854,25.89556328,52.99860918,None
386,1/10/23,151188,0,near north side,41.897343,-87.62692,30.44646853,50.17622378,None
387,1/10/23,96035,0,mckinley park,41.828648,-87.66791,14.96660417,58.3875,None
388,1/10/23,124759,1,north park,41.98036,-87.716576,2.486402778,15.25555556,None
389,1/10/23,4404,0,NA,42.02362,-87.76341,26.39220833,53.62222222,None
390,1/10/23,124737,0,edgewater,41.994427,-87.66211,21.61801532,55.68245125,None
391,1/10/23,101643,0,north park,41.980278,-87.71708,32.49045897,65.40611961,None
392,1/10/23,4395,0,west ridge,41.99568,-87.69189,25.45716407,47.29137199,None
393,1/10/23,128349,0,south deering,41.7118,-87.55293,16.12247788,51.64306785,None
394,1/10/23,124685,0,edgewater,41.991535,-87.6575,2473.333252,56.18523677,None
395,1/10/23,124513,1,irving park,41.95386,-87.71078,2.313478261,21.26788219,None
396,1/10/23,87741,0,west town,41.90011,-87.68288,31.90745416,53.36107193,None
397,1/10/23,36901,1,loop,41.88437,-87.61652,5.836871508,14.61312849,None
398,1/10/23,8476,0,near south side,41.861206,-87.62989,14.35778502,100,None
399,1/10/23,7920,0,south lawndale,41.849483,-87.69537,28.40357947,53.86216596,None
400,1/10/23,124679,0,south chicago,41.74125,-87.55403,22.4809944,56.48459384,None
401,1/10/23,133664,1,near south side,41.8595,-87.6205,23.35631799,45.94142259,None
402,1/10/23,57579,1,edgewater,41.991753,-87.657234,3.335757997,23.88038943,None
403,1/10/23,45079,1,NA,42.0225,-87.76374,2.802805556,26.88472222,None
404,1/10/23,109598,0,west town,41.89003,-87.65576,30.62651389,48.35694444,None
405,1/10/23,124649,0,east side,41.68474,-87.53683,17.89051893,49.21318373,None
406,1/10/23,151082,0,rogers park,41.998966,-87.65796,33.79473389,60.72689076,None
407,1/10/23,137622,1,edgewater,41.998116,-87.65649,3.31764457,14.1932299,None
408,1/10/23,56135,0,humboldt park,41.902527,-87.73614,14.54308249,51.40955137,None
409,1/10/23,41581,0,near west side,41.861,-87.6632,16.29014685,98.03216783,None
410,1/10/23,43955,1,west ridge,41.993675,-87.6932,6.245076389,22.52430556,None
411,1/10/23,6546,1,lower west side,41.856613,-87.6818,0.956386555,24.50840336,None
412,1/10/23,94003,0,mckinley park,41.824825,-87.675125,28.2422387,56.93785311,None
413,1/10/23,120369,0,NA,41.79734,-87.876686,21.83836146,52.58649789,None
414,1/10/23,148029,0,irving park,41.9475,-87.71516,32.27617812,55.64375877,None
415,1/10/23,51933,0,jefferson park,41.981876,-87.7778,31.29870112,53.4301676,None
416,1/11/23,6546,1,lower west side,41.856613,-87.6818,1.570614525,26.79888268,None
417,1/11/23,140390,1,uptown,41.975258,-87.67274,13.59851389,29.80972222,None
418,1/11/23,36901,1,loop,41.88437,-87.61652,6.432821229,16.06564246,None
419,1/11/23,57579,1,edgewater,41.991753,-87.657234,1.304555556,25.0375,None
420,1/11/23,96079,0,new city,41.81229,-87.66579,45.87246508,54.80726257,None
421,1/11/23,128349,0,south deering,41.7118,-87.55293,28.49618234,53.84900285,None
422,1/11/23,39173,0,west lawn,41.76776,-87.73013,25.21142857,58.85714286,None
423,1/11/23,51933,0,jefferson park,41.981876,-87.7778,46.32963636,54.88811189,None
424,1/11/23,94003,0,mckinley park,41.824825,-87.675125,44.75213986,60.52377622,None
425,1/11/23,4404,0,NA,42.02362,-87.76341,36.70083449,52.21418637,None
426,1/11/23,96035,0,mckinley park,41.828648,-87.66791,22.09201429,58.82142857,None
427,1/11/23,151082,0,rogers park,41.998966,-87.65796,51.03490141,64.02535211,None
428,1/11/23,151188,0,near north side,41.897343,-87.62692,41.18427972,49.93286713,None
429,1/11/23,8476,0,near south side,41.861206,-87.62989,21.5806797,100,None
430,1/11/23,45359,1,west ridge,41.993645,-87.69304,5.269555556,19.06666667,None
431,1/11/23,56135,0,humboldt park,41.902527,-87.73614,21.19466406,53.103125,None
432,1/11/23,124685,0,edgewater,41.991535,-87.6575,2499.362632,56.69305556,None
433,1/11/23,124737,0,edgewater,41.994427,-87.66211,33.51081944,57.55555556,None
434,1/11/23,150042,0,edgewater,41.998127,-87.65679,49.0634957,66.42836676,None
435,1/11/23,7920,0,south lawndale,41.849483,-87.69537,45.85098592,51.65915493,None
436,1/11/23,43955,1,west ridge,41.993675,-87.6932,8.095048747,24.25557103,None
437,1/11/23,137622,1,edgewater,41.998116,-87.65649,5.566177715,16.21861777,None
438,1/11/23,124715,1,north park,41.980335,-87.71664,4.953527778,17.87638889,None
439,1/11/23,120369,0,NA,41.79734,-87.876686,34.01586107,54.06946454,None
440,1/11/23,124513,1,irving park,41.95386,-87.71078,3.473009845,22.02390999,None
441,1/11/23,52011,0,west town,41.911945,-87.66863,19.73970297,47.63932107,None
442,1/11/23,124649,0,east side,41.68474,-87.53683,29.31442416,53.39606742,None
443,1/11/23,4395,0,west ridge,41.99568,-87.69189,39.33498599,51.33193277,None
444,1/11/23,124677,0,edgewater,41.99066,-87.66854,38.51359722,55.15694444,None
445,1/11/23,124759,1,north park,41.98036,-87.716576,3.912291667,17.075,None
446,1/11/23,109598,0,west town,41.89003,-87.65576,44.43792361,47.71111111,None
447,1/11/23,101643,0,north park,41.980278,-87.71708,46.30251389,66.00833333,None
448,1/11/23,124679,0,south chicago,41.74125,-87.55403,34.97307371,57.55632823,None
449,1/11/23,133664,1,near south side,41.8595,-87.6205,34.47809958,45.27068724,None
450,1/11/23,41581,0,near west side,41.861,-87.6632,26.12525175,100,None
451,1/11/23,148029,0,irving park,41.9475,-87.71516,42.70192039,52.76885475,None
452,1/11/23,87741,0,west town,41.90011,-87.68288,46.46086134,52.65686275,None
453,1/11/23,140102,0,brighton park,41.82193,-87.69146,43.11902837,62.81985816,None
454,1/11/23,45079,1,NA,42.0225,-87.76374,3.808472222,27.27777778,None
455,1/12/23,52011,0,west town,41.911945,-87.66863,14.55322785,53.02373418,None
456,1/12/23,148029,0,irving park,41.9475,-87.71516,35.89841737,56.80602241,None
457,1/12/23,124737,0,edgewater,41.994427,-87.66211,22.97292072,62.07093185,None
458,1/12/23,56135,0,humboldt park,41.902527,-87.73614,12.0983542,64.13059034,None
459,1/12/23,7920,0,south lawndale,41.849483,-87.69537,32.43483871,60.5371669,None
460,1/12/23,4404,0,NA,42.02362,-87.76341,26.88263194,58.06666667,None
461,1/12/23,124715,1,north park,41.980335,-87.71664,4.317958333,17.37083333,None
462,1/12/23,124677,0,edgewater,41.99066,-87.66854,28.55309028,58.98611111,None
463,1/12/23,101643,0,north park,41.980278,-87.71708,36.73234722,78.0625,None
464,1/12/23,3499,0,west town,41.892696,-87.68569,16.3885804,69.91708543,None
465,1/12/23,137622,1,edgewater,41.998116,-87.65649,3.800264993,17.15341702,None
466,1/12/23,151188,0,near north side,41.897343,-87.62692,32.93760475,60.15642458,None
467,1/12/23,41581,0,near west side,41.861,-87.6632,19.50942577,100,None
468,1/12/23,8476,0,near south side,41.861206,-87.62989,10.3002439,100,None
469,1/12/23,45079,1,NA,42.0225,-87.76374,3.385611111,27.48611111,None
470,1/12/23,96079,0,new city,41.81229,-87.66579,35.93037303,60.52223816,None
471,1/12/23,96035,0,mckinley park,41.828648,-87.66791,17.31518081,66.34909597,None
472,1/12/23,36901,1,loop,41.88437,-87.61652,5.790906555,16.91771269,None
473,1/12/23,109598,0,west town,41.89003,-87.65576,34.98909028,52.26388889,None
474,1/12/23,150042,0,edgewater,41.998127,-87.65679,36.33694832,71.68296089,None
475,1/12/23,140390,1,uptown,41.975258,-87.67274,11.92548611,29.625,None
476,1/12/23,168725,1,uptown,41.9582,-87.65544,3.36492126,26.48425197,None
477,1/12/23,151082,0,rogers park,41.998966,-87.65796,37.96174581,70.46368715,None
478,1/12/23,124649,0,east side,41.68474,-87.53683,24.92129032,62.23562412,None
479,1/12/23,140102,0,brighton park,41.82193,-87.69146,33.94965395,72.29096045,None
480,1/12/23,120369,0,NA,41.79734,-87.876686,25.56578541,57.07152875,None
481,1/12/23,124679,0,south chicago,41.74125,-87.55403,27.51211994,64.19944212,None
482,1/12/23,124759,1,north park,41.98036,-87.716576,3.774867872,16.64534075,None
483,1/12/23,133664,1,near south side,41.8595,-87.6205,27.89581818,54.67412587,None
484,1/12/23,39173,0,west lawn,41.76776,-87.73013,20.25089583,63.29305556,None
485,1/12/23,6546,1,lower west side,41.856613,-87.6818,1.676527197,26.10878661,None
486,1/12/23,124685,0,edgewater,41.991535,-87.6575,2472.451811,60.16016713,None
487,1/12/23,45359,1,west ridge,41.993645,-87.69304,4.487033426,19.57520891,None
488,1/12/23,94003,0,mckinley park,41.824825,-87.675125,34.63695652,65.4684432,None
489,1/12/23,57579,1,edgewater,41.991753,-87.657234,2.106819444,25.09583333,None
490,1/12/23,128349,0,south deering,41.7118,-87.55293,20.56154812,58.29009763,None
491,1/12/23,124513,1,irving park,41.95386,-87.71078,3.589705056,22.25561798,None
492,1/12/23,4395,0,west ridge,41.99568,-87.69189,28.72791725,55.0631136,None
493,1/12/23,43955,1,west ridge,41.993675,-87.6932,10.66752632,24.68721805,None
494,1/12/23,87741,0,west town,41.90011,-87.68288,36.10062235,58.90240453,None
495,1/12/23,51933,0,jefferson park,41.981876,-87.7778,41.17326977,60.32768362,None
496,1/13/23,150042,0,edgewater,41.998127,-87.65679,3.273102241,67.26190476,None
497,1/13/23,128349,0,south deering,41.7118,-87.55293,0.725611961,53.27399166,None
498,1/13/23,140390,1,uptown,41.975258,-87.67274,0.198122392,28.07788595,None
499,1/13/23,45359,1,west ridge,41.993645,-87.69304,0.510321229,18.74860335,None
500,1/13/23,133664,1,near south side,41.8595,-87.6205,0.453145833,50.87638889,None
501,1/13/23,8476,0,near south side,41.861206,-87.62989,1.291620295,100,None
502,1/13/23,124649,0,east side,41.68474,-87.53683,0.245830986,58.55492958,None
503,1/13/23,96079,0,new city,41.81229,-87.66579,4.094643855,54.59217877,None
504,1/13/23,45079,1,NA,42.0225,-87.76374,0.035930556,25.78888889,None
505,1/13/23,109598,0,west town,41.89003,-87.65576,4.710784722,46.80555556,None
506,1/13/23,39173,0,west lawn,41.76776,-87.73013,2.297506944,57.14305556,None
507,1/13/23,124759,1,north park,41.98036,-87.716576,0.0265,12.73472222,None
508,1/13/23,120369,0,NA,41.79734,-87.876686,0.851328012,52.74165457,None
509,1/13/23,151082,0,rogers park,41.998966,-87.65796,3.517451117,64.43994413,None
510,1/13/23,41581,0,near west side,41.861,-87.6632,2.219086402,100,None
511,1/13/23,43955,1,west ridge,41.993675,-87.6932,1.789840278,23.00069444,None
512,1/13/23,56135,0,humboldt park,41.902527,-87.73614,2.229964337,55.98430813,None
513,1/13/23,140102,0,brighton park,41.82193,-87.69146,3.785216783,66.07482517,None
514,1/13/23,124715,1,north park,41.980335,-87.71664,0.136402778,13.18611111,None
515,1/13/23,124513,1,irving park,41.95386,-87.71078,0.968019663,21.89466292,None
516,1/13/23,124737,0,edgewater,41.994427,-87.66211,0.399522472,56.95224719,None
517,1/13/23,4404,0,NA,42.02362,-87.76341,2.146298611,52.04722222,None
518,1/13/23,57579,1,edgewater,41.991753,-87.657234,2.25852573,23.6620306,None
519,1/13/23,51933,0,jefferson park,41.981876,-87.7778,3.710598592,55.32957746,None
520,1/13/23,52011,0,west town,41.911945,-87.66863,2.626331939,47.09205021,None
521,1/13/23,96035,0,mckinley park,41.828648,-87.66791,1.774833333,61.8625,None
522,1/13/23,3499,0,west town,41.892696,-87.68569,4.910805085,62.86016949,None
523,1/13/23,151188,0,near north side,41.897343,-87.62692,3.367440393,55.22580645,None
524,1/13/23,124685,0,edgewater,41.991535,-87.6575,2359.726753,55.7856025,None
525,1/13/23,87741,0,west town,41.90011,-87.68288,4.111299157,53.31601124,None
526,1/13/23,148029,0,irving park,41.9475,-87.71516,3.249486639,52.16947961,None
527,1/13/23,101643,0,north park,41.980278,-87.71708,3.312159722,70.09722222,None
528,1/13/23,124677,0,edgewater,41.99066,-87.66854,0.457858136,54.49095967,None
529,1/13/23,4395,0,west ridge,41.99568,-87.69189,2.607086835,49.58963585,None
530,1/13/23,168725,1,uptown,41.9582,-87.65544,1.566571906,25.18394649,None
531,1/13/23,124679,0,south chicago,41.74125,-87.55403,0.424240947,58.20334262,None
532,1/13/23,7920,0,south lawndale,41.849483,-87.69537,4.314071229,55.2849162,None
533,1/13/23,36901,1,loop,41.88437,-87.61652,1.054123422,14.08976157,None
534,1/13/23,137622,1,edgewater,41.998116,-87.65649,0.144229692,13.62184874,None
535,1/13/23,6546,1,lower west side,41.856613,-87.6818,0.697991573,25.78230337,None
536,1/13/23,94003,0,mckinley park,41.824825,-87.675125,3.71172028,59.27902098,None
537,1/14/23,151082,0,rogers park,41.998966,-87.65796,18.37772727,51.47585227,None
538,1/14/23,3499,0,west town,41.892696,-87.68569,14.39517613,53.34833659,None
539,1/14/23,87741,0,west town,41.90011,-87.68288,18.72428973,44.43037975,None
540,1/14/23,8476,0,near south side,41.861206,-87.62989,7.545023401,85.88611544,None
541,1/14/23,128349,0,south deering,41.7118,-87.55293,7.395826389,43.78194444,None
542,1/14/23,137622,1,edgewater,41.998116,-87.65649,1.113271955,10.28328612,None
543,1/14/23,96035,0,mckinley park,41.828648,-87.66791,8.423125,52.3875,None
544,1/14/23,124737,0,edgewater,41.994427,-87.66211,7.057144847,45.75626741,None
545,1/14/23,4404,0,NA,42.02362,-87.76341,10.97963889,42.86527778,None
546,1/14/23,124759,1,north park,41.98036,-87.716576,0.408902778,9.636111111,None
547,1/14/23,140390,1,uptown,41.975258,-87.67274,2.289347222,25.30555556,None
548,1/14/23,45079,1,NA,42.0225,-87.76374,0.843513889,24.07638889,None
549,1/14/23,140102,0,brighton park,41.82193,-87.69146,16.42916667,56.72829132,None
550,1/14/23,41581,0,near west side,41.861,-87.6632,9.109950635,97.31170663,None
551,1/14/23,124513,1,irving park,41.95386,-87.71078,0.555169014,19.54788732,None
552,1/14/23,168725,1,uptown,41.9582,-87.65544,1.56474198,26.39051604,None
553,1/14/23,151188,0,near north side,41.897343,-87.62692,18.9785625,44.04722222,None
554,1/14/23,96079,0,new city,41.81229,-87.66579,18.63836402,45.92492918,None
555,1/14/23,124677,0,edgewater,41.99066,-87.66854,8.630479167,45.22638889,None
556,1/14/23,45359,1,west ridge,41.993645,-87.69304,0.622966574,15.84958217,None
557,1/14/23,133664,1,near south side,41.8595,-87.6205,10.56402643,39.11126565,None
558,1/14/23,6546,1,lower west side,41.856613,-87.6818,1.838907563,20.85994398,None
559,1/14/23,150042,0,edgewater,41.998127,-87.65679,17.38858146,54.78511236,None
560,1/14/23,57579,1,edgewater,41.991753,-87.657234,2.71175,22.60277778,None
561,1/14/23,124715,1,north park,41.980335,-87.71664,0.938623088,10.07093185,None
562,1/14/23,56135,0,humboldt park,41.902527,-87.73614,7.768071942,45.70791367,None
563,1/14/23,120369,0,NA,41.79734,-87.876686,5.841314741,45.86454183,None
564,1/14/23,43955,1,west ridge,41.993675,-87.6932,2.198895833,20.25833333,None
565,1/14/23,7920,0,south lawndale,41.849483,-87.69537,16.19507052,46.15796897,None
566,1/14/23,4395,0,west ridge,41.99568,-87.69189,12.13149858,36.74289773,None
567,1/14/23,124679,0,south chicago,41.74125,-87.55403,9.544972222,47.98055556,None
